metagenre,vol,num,author,author_std,title,subtitle,editorial,genre,city,publisher,year,series,pages,printrun,price,contents
method,1918-1931,1725,NOAUTHOR,nan,В КОЛХОЗЕ. В поход за урожай—за коллективизацию,Сборник,nan,nan,Л.,Красная газета,1930.0,Библиотека «Ленинских искр»,16.0,90000.0,nan,nan
nonfic,1918-1931,1726,NOAUTHOR,nan,ВЛАДИМИР ИЛЬИЧ ЛЕНИН (УЛЬЯНОВ),Биографический сборник,nan,nan,М.,изд. юндома им. Карла и Розы,1923.0,nan,32.0,500.0,nan,nan
nonfic,1918-1931,1735,"Владимиров, И. Тов.",ВладимировИТ,Фрунзе,Беседы с пионерами,nan,nan,Л.,Прибой,1926.0,nan,30.0,10000.0,0.12,nan
nonfic,1918-1931,1766,"Власенко, П.",ВласенкоП,Есть ли Бог,nan,nan,nan,Харьков,Юный ленинец,1925.0,Библиотека юного ленинца,51.0,10000.0,0.15,nan
nonfic,1918-1931,1767,"Власенко, П.",ВласенкоП,От овцы до червонца,nan,nan,nan,Харьков,Юный ленинец,1925.0,Библиотека юного ленинца,35.0,10000.0,0.11,nan
method,1918-1931,1768,"Власов, П. Е.",ВласовПЕ,"Как добыть самому деготь, скипидар, канифоль, древесный спирт и эфирное масло",nan,nan,nan,М.,Работник просвещения,1928.0,«Сам себе мастер». Прикладная наука и техника.,37.0,5000.0,0.25,nan
method,1918-1931,1775,NOAUTHOR,nan,В НАСТУПЛЕНИЕ,nan,nan,nan,М.,Огиз—Молодая гвардия,1930.0,Центр. бюро ДКО при ЦК ВЛКСМ,16.0,50000.0,0.5,nan
method,1918-1931,1776,NOAUTHOR,nan,В НОГУ С ПАРТИЕЙ И КОМСОМОЛОМ,Материалы оргсовещания пионерработников по участию пионеров в походе за сплошную коллективизацию Шахтинскодонецкого округа,nan,nan,Шахты,Детск. коммунистич. орг-ция юных пионеров Шахтинско - донецкого округа,1930.0,nan,27.0,1000.0,nan,nan
nonfic,1918-1931,1777,"Внуков, В. П.",ВнуковВП,Занимательная физика на войне,nan,nan,nan,М.; Л.,Огиз—Молодая гвардия,1928.0,Библиотека журн. «Знание—сила»,72.0,10000.0,0.35,nan
nonfic,1918-1931,1778,"Внуков, В. П.",ВнуковВП,Занимательная физика на войне,nan,Изд. 2-е,nan,М.; Л.,Огиз—Молодая гвардия,1930.0,Библиотека «Знание-сила»,80.0,20100.0,0.25,nan
method,1918-1931,1781,"Водолажченко, О.; Езерский, И. М.",ВодолажченкоО,Октябрь,Сборник,nan,nan,Одесса,ГИУ,1923.0,Библиотека юного Спартака,nan,7000.0,0.7,nan
method,1918-1931,1781,"Водолажченко, О.; Езерский, И. М.",ЕзерскийИМ,Октябрь,Сборник,nan,nan,Одесса,ГИУ,1923.0,Библиотека юного Спартака,nan,7000.0,0.7,nan
fic,1918-1931,1782,"Водолажченко, О.; Езерский, И. М.",ВодолажченкоО,Октябрь,Сборник,Изд. 2-е,nan,Харьков,ГИУ,1924.0,Библиотека юного ленинца,218.0,5000.0,1.1,nan
method,1918-1931,1782,"Водолажченко, О.; Езерский, И. М.",ЕзерскийИМ,Октябрь,Сборник,Изд. 2-е,nan,Харьков,ГИУ,1924.0,Библиотека юного ленинца,218.0,5000.0,1.1,nan
nonfic,1918-1931,1783,"Водолазко, Н.",ВодолазкоН,Фабрика мяса,nan,Рис. М. Михаэлис.,nan,М.,Огиз—Молодая гвардия,1931.0,nan,40.0,15000.0,0.25,nan
fic,1918-1931,1785,"Воеца, С.",ВоецаС,Утро в селе и утро в городе,nan,nan,nan,Киев,Культура,1926.0,Мои любимые сказки,10.0,10000.0,0.2,nan
method,1918-1931,1786,NOAUTHOR,nan,ВОЗДУШНЫЕ ЗМЕИ,nan,nan,nan,Воронеж,Акад. пед. наук СССР,1929.0,Центр.-черноземн. обл. детская технич. станция,4.0,2000.0,nan,nan
method,1918-1931,1787,NOAUTHOR,nan,ВОЗЬМЕМСЯ ЗА САДЫ,Как организовать экскурсию в сад. Обращение станции и методическое пособие  ных групп,nan,nan,М.,Огиз—Молодая гвардия,1929.0,Центр. детск. экскурс. станция при ЦБ ДКО и Центр. опытн. экскурсбаза НКП,11.0,5000.0,nan,nan
nonfic,1918-1931,1789,NOAUTHOR,nan,ВОЙНА ВРЕДИТЕЛЯМ,"Сборник статей Ф. Коблова, А. Рихтера, П. Суворова, А. Щиголева",nan,nan,М.,Огиз—Молодая гвардия,1931.0,"Библиотечка «Юного колхозника», 2-я большевистская весна",64.0,50000.0,0.13,nan
method,1918-1931,1812,"Волкинд, И. Я.",ВолкиндИЯ,Как работать председателю пионеротряда,nan,nan,nan,Л.,Прибой,1930.0,nan,27.0,5000.0,0.1,nan
method,1918-1931,1813,"Волкинд, И. Я.",ВолкиндИЯ,Как работать совету отряда,nan,nan,nan,М.,Огиз—Молодая гвардия,1931.0,Библиотечка пионера-активиста,160.0,25000.0,0.5,nan
method,1918-1931,1814,"Волкинд, И. Я.",ВолкиндИЯ,Соревнование началось,Опыт организации соцсоревнования в 199-й школе Петроградского района Ленинграда,nan,nan,М.,Огиз—Молодая гвардия,1930.0,Библиотека пионера-активиста «Жемчужины опыта»,24.0,15000.0,0.9,nan
method,1918-1931,1820,"Волков, В. Е.",ВолковВЕ,Пионеру о разведке,nan,nan,nan,М.; Л.,Огиз—Молодая гвардия,1930.0,"Библиотека пионера-активиста. Серия «Пионер, крепи оборону страны»",32.0,10100.0,0.15,nan
method,1918-1931,1821,"Волков, С.",ВолковС,Как отряду и пионеру бороться с вредителями и болезнями сельскохозяйственных растений,nan,nan,nan,Псков,изд. Псковск. окружн. детск. и технич. с.-х. станции при окрпионеркабинете и ЦДЮП,1929.0,nan,27.0,500.0,nan,nan
nonfic,1918-1931,1822,"Волков-Ланнит, Л.",Волков-ЛаннитЛ,Семилетка,Книга-журнал,"Рис. С. Закржевской, А. Каневского. С. Пруссова, Л. Подкаминера и М. Смородкина.",nan,М.,Огиз—Молодая гвардия,1930.0,nan,96.0,5000.0,0.6,nan
folk,1918-1931,1826,NOAUTHOR,nan,ВОЛШЕБНЫЙ РОГ ОБЕРОНА,История рыцаря Гугона Бордосского,nan,nan,М.,И. Д. Сытин,1918.0,nan,20.0,10000.0,nan,nan
fic,1918-1931,1838,"Вольштейн, Л.",ВольштейнЛ,Лето в колхозе,nan,nan,nan,М.; Л.,Гиз,1930.0,nan,12.0,50000.0,0.22,nan
fic,1918-1931,1843а,NOAUTHOR,nan,ВОРОБЕЙ,Альманах № 2,nan,nan,П.,Петроградская правда,1923.0,nan,38.0,nan,0.25,nan
folk,1918-1931,1845,NOAUTHOR,nan,ВОРОБКА,nan,Рис. Б. Крюкова.,nan,Киев,Культура,1929.0,nan,12.0,40000.0,0.8,nan
folk,1918-1931,1846,NOAUTHOR,nan,ВОРОБКИНО СЧАСТЬЕ,nan,Рис. К. Рачева.,nan,Киев,Культура,1929.0,nan,12.0,40000.0,0.8,nan
nonfic,1918-1931,1849,"Воронец, А.; Попов, Г.",ВоронецА,Дети и юноши-математики,nan,Вып. 3-й.,nan,М.; Л.,Гиз,1928.0,В помощь школьнику,51.0,4000.0,0.2,nan
nonfic,1918-1931,1849,"Воронец, А.; Попов, Г.",ПоповГН,Дети и юноши-математики,nan,Вып. 3-й.,nan,М.; Л.,Гиз,1928.0,В помощь школьнику,51.0,4000.0,0.2,nan
method,1918-1931,1850,"Воронец, А.; Попов, Г.",ВоронецА,Математические развлечения,nan,Вып. 2-й.,nan,М.; Л.,Гиз,1928.0,В помощь школьнику,64.0,5000.0,0.25,nan
method,1918-1931,1850,"Воронец, А.; Попов, Г.",ПоповГН,Математические развлечения,nan,Вып. 2-й.,nan,М.; Л.,Гиз,1928.0,В помощь школьнику,64.0,5000.0,0.25,nan
nonfic,1918-1931,1851,"Воронец, А.; Попов, Г.",ВоронецА,О мерах и счете древности,nan,Вып. 1-й.,nan,М.; Л.,Гиз,1928.0,В помощь школьнику,36.0,5000.0,0.15,nan
nonfic,1918-1931,1851,"Воронец, А.; Попов, Г.",ПоповГН,О мерах и счете древности,nan,Вып. 1-й.,nan,М.; Л.,Гиз,1928.0,В помощь школьнику,36.0,5000.0,0.15,nan
fic,1918-1931,1853,"Воронин, В.",ВоронинВ,Приключения юного натуралиста в Закавказье,nan,nan,nan,Киев,Культура,1929.0,nan,48.0,6000.0,0.25,nan
method,1918-1931,1854,"Воронин, Ф. Е.",ВоронинФЕ,Пионер в птицеводстве,nan,nan,nan,Новосибирск,Сибкрайиздат,1930.0,nan,36.0,30000.0,0.18,nan
method,1918-1931,1857,"Воронова; Григорьев, Б.; Сердюкова, С.; Кожевников, А.",Воронова,Будем сеять отборным зерном,nan,nan,nan,М.,Огиз—Молодая гвардия,1931.0,Библиотека юного колхозника. Вторая большевистская весна,64.0,50000.0,0.13,nan
method,1918-1931,1857,"Воронова; Григорьев, Б.; Сердюкова, С.; Кожевников, А.",СердюковаС,Будем сеять отборным зерном,nan,nan,nan,М.,Огиз—Молодая гвардия,1931.0,Библиотека юного колхозника. Вторая большевистская весна,64.0,50000.0,0.13,nan
nonfic,1918-1931,1858,"Воронцова, Л. А.",ВоронцоваЛА,На 81° северной широты,"Записки участника экспедиции ""Красина""",Предисл. И. М. Иванова.,nan,Л.,Красная газета,1929.0,Библиотека журн. «Юный пролетарий»,80.0,10000.0,0.5,nan
fic,1918-1931,1863,"Вороный, М.",ВороныйМ,Слон Мум,nan,Рис. Е. Кривинской.,nan,Киев,Культура,1930.0,nan,12.0,50000.0,0.17,nan
nonfic,1918-1931,1866,NOAUTHOR,nan,ВОСПИТАНИЕ ТЕЛЯТ,nan,nan,nan,М.,Огиз—Молодая гвардия,1930.0,Библиотечка журн. «Юный натуралист»,14.0,100000.0,0.3,nan
fic,1918-1931,1870,NOAUTHOR,nan,ВПЕРЕД,Сборник,Под ред. А. Насимовича. Рис. Н. Рогачева.,nan,М.,Г. Ф. Мириманов,1927.0,Книжка за книжкой,32.0,40000.0,0.8,nan
nonfic,1918-1931,1871,NOAUTHOR,nan,В ПИТОМНИКЕ МИЧУРИНА,nan,Рис. П. Митурича.,nan,М.; Л.,Огиз—Молодая гвардия,1931.0,nan,10.0,50000.0,0.22,nan
method,1918-1931,1872,NOAUTHOR,nan,В ПОМОЩЬ ДЕРЕВЕНСКОМУ ОТРЯДУ ЮП,Материал к весенней сельскохозяйственной посевной кампании,nan,nan,Л.,Лен. обл. бюро ДКО,1929.0,nan,36.0,1500.0,nan,nan
method,1918-1931,1874,NOAUTHOR,nan,В ПОМОЩЬ СЕЛЬСКОХОЗЯЙСТВЕННОЙ РАБОТЕ ЮНЫХ ПИОНЕРОВ,nan,nan,nan,Новосибирск,Сибкрайком ВЛКСМ,1927.0,nan,19.0,2500.0,nan,nan
method,1918-1931,1875,NOAUTHOR,nan,В ПОМОЩЬ ЮНЫМ КРОЛИКОВОДАМ-КОЛЛЕКТИВИСТAM,Как заводить кроликов и ухаживать за ними,nan,nan,Ростов-Дон,Акад. пед. наук СССР,1930.0,Сев.-кав. краев. детск. технич. и сель-хозстанция при крайоно и крайкоме ВЛКСМ,13.0,2000.0,nan,nan
method,1918-1931,1876,NOAUTHOR,nan,В ПОХОД ЗА КНИГУ,Памятка о библиотечной эстафете  ника и пионера,nan,nan,М.; Л.,Огиз—Молодая гвардия,1931.0,nan,32.0,10000.0,0.15,nan
method,1918-1931,1877,NOAUTHOR,nan,В ПОХОД ЗА КОЛЛЕКТИВИЗАЦИЮ,Ко всем пионерам и школьникам,nan,nan,М.,МБ ДКО МК ВЛКСМ и МОНО,1930.0,nan,24.0,30000.0,nan,nan
method,1918-1931,1877а,NOAUTHOR,nan,В ПОХОД ЗА КОРНЕПЛОДЫ,nan,nan,nan,М.; Л.,Огиз—Молодая гвардия,1930.0,Библиотека журн «Юный натуралист». ские ребята в борьбе за урожай,15.0,10000.0,0.3,nan
method,1918-1931,1878,NOAUTHOR,nan,В ПОХОД ЗА НОВУЮ ЖИЗНЬ,Антипасхальный сборник,Под ред. И. А. Флерова.,nan,М.,Безбожник,1930.0,nan,126.0,60070.0,0.45,nan
nonfic,1918-1931,1879,NOAUTHOR,nan,В ПРИРОДЕ ЗИМОЙ,nan,nan,nan,М.,Гиз,1919.0,"Библиотека детского чтения, под ред. Н. В. Тулупова",31.0,10000.0,nan,nan
method,1918-1931,1881,NOAUTHOR,nan,ВРОВЕНЬ С ТЕМПАМИ ПЯТИЛЕТКИ,Антипасхальный сборник,"Под ред. Н. Амосова, С. Колосовой.",nan,М.; Л.,Огиз — Московский рабочий,1931.0,Библиотека юного безбожника,88.0,75000.0,0.27,nan
