metagenre,vol,num,author,author_std,title,subtitle,editorial,genre,city,publisher,year,series,pages,printrun,price,contents
method,1918-1931,8852,"Смоляров, Я.",СмоляровЯ,Сто игр юных пионеров,,Изд. 4-е,,М.; Л.,Огиз—Молодая гвардия,1927.0,,73.0,10000.0,0.35,
method,1918-1931,8853,"Смоляров, Я.",СмоляровЯ,Сто игр юных пионеров,,Изд. 5-е,,М.; Л.,Огиз—Молодая гвардия,1927.0,,73.0,10050.0,0.35,
method,1918-1931,8854,"Смоляров, Я.; Потапов, Н.",СмоляровЯ,В поход за знанием,,,,М.; Л.,Огиз—Молодая гвардия,1926.0,Как работать пионеру. Беседы вожатого,28.0,50000.0,,
method,1918-1931,8854,"Смоляров, Я.; Потапов, Н.",ПотаповН,В поход за знанием,,,,М.; Л.,Огиз—Молодая гвардия,1926.0,Как работать пионеру. Беседы вожатого,28.0,50000.0,,
method,1918-1931,8855,"Смоляров, Я.; Потапов, Н.",СмоляровЯ,Смычка с солнцем и деревней,Пи-ионерский лагерь,,,М.; Л.,Огиз—Молодая гвардия,1926.0,Библиотека юного пионера,144.0,5000.0,0.75,
method,1918-1931,8855,"Смоляров, Я.; Потапов, Н.",ПотаповН,Смычка с солнцем и деревней,Пи-ионерский лагерь,,,М.; Л.,Огиз—Молодая гвардия,1926.0,Библиотека юного пионера,144.0,5000.0,0.75,
folk,1918-1931,8859,NOAUTHOR,,СНЕГУРОЧКА,,,,Омск,изд.Омского губ. управл. издат. делом,1922.0,,,,,
folk,1918-1931,8861,NOAUTHOR,,СНЕГУРОЧКА,,Рис. С. Гольдмана и В. Меля.,,Одесса,Одессполиграф,1925.0,,19.0,3000.0,0.6,
folk,1918-1931,8863,NOAUTHOR,,СНЕГУРОЧКА и РОЗОЧКА,,,,М.,И. Д. Сытин,1918.0,,12.0,10000.0,,
fic,1918-1931,8864,NOAUTHOR,,СНЕЖНЫЙ КОМ,Детский литературный сборник,"Рис. Лейферта, С. Яковлева, Пахомовой.",,Владивосток,изд.. Примгубдет-комиссии,1923.0,,24.0,3000.0,0.3,
folk,1918-1931,8865,NOAUTHOR,,СОБАКА и ЕЕ РОДНЯ,,Картинки М. В.,,М.,Огиз—Молодая гвардия,1927.0,,11.0,35000.0,0.12,
coloring,1918-1931,8870,NOAUTHOR,,СОБАКИ и МОТЫЛЕК,,Рис. Г. Шкур-доды.,,Киев,Культура,1928.0,Посмотри и почитай,12.0,15000.0,0.15,
coloring,1918-1931,8871,NOAUTHOR,,СОБАКИ и МОТЫЛЕК,,Рис. Г. Шкур-доды.,,Киев,Культура,1928.0,Посмотри и почитай,12.0,50000.0,0.15,
nonfic,1918-1931,8872,NOAUTHOR,,СОБАКИ НА СЛУЖБЕ ЧЕЛОВЕКУ,,,,М.,Гиз,1919.0,"Библиотека детского чтения, под ред. Н. В. Тулупова",32.0,,,
method,1918-1931,8877,NOAUTHOR,,СОБИРАЙТЕ ДАРОВЫЕ УДОБРЕНИЯ,,,,М.,Огиз—Молодая гвардия,1930.0,Библиотечка журн. «Юный натуралист». Советские ребята в борьбе за урожай,8.0,100000.0,0.2,
nonfic,1918-1931,8878,NOAUTHOR,,СОБИРАЙТЕ ЛЕКАРСТВЕННЫЕ РАСТЕНИЯ,"Краткое пособие по сбору, сушке и хранению лекарственных растений",,,М.,Огиз—Молодая гвардия,1929.0,Беспл. приложение к журн. «Вожатый»,32.0,23000.0,,
fic,1918-1931,8880,"Соболев, Д.",СоболевДГ,Приключения Пузатика,,Рис. автора.,,М.,изд. автора,1923.0,,12.0,1000.0,,
nonfic,1918-1931,8881,Соболев,СоболевН,По дебрям и морям,Жизнь и приключения Генри Стенли и Джемса Кука,,,М.,Огиз—Молодая гвардия,1927.0,Путешествия и приключения,64.0,3000.0,0.6,
nonfic,1918-1931,8882,Соболев,СоболевН,По дебрям и морям,Жизнь и приключения Генри Стенли и Джемса Кука,Изд. 2-е,,М.,Огиз—Молодая гвардия,1928.0,Путешествия и приключения,64.0,5000.0,0.6,
method,1918-1931,8883,"Соболев, Н.; Назарова, Л.",СоболевН,Памятка пиопера о книге,,,,М.; Л.,Гиз,1929.0,Культ. отд. Лен. обл. к-та союза металлистов,32.0,7000.0,,
method,1918-1931,8883,"Соболев, Н.; Назарова, Л.",НазароваЛ,Памятка пиопера о книге,,,,М.; Л.,Гиз,1929.0,Культ. отд. Лен. обл. к-та союза металлистов,32.0,7000.0,,
coloring,1918-1931,8884,"Соборова, А.",СобороваА,Город,Картинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,100000.0,0.9,
coloring,1918-1931,8885,"Соборова, А.",СобороваА,Деревня,Картинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,100000.0,0.9,
coloring,1918-1931,8886,"Соборова, А.",СобороваА,Дети,Картинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,100000.0,0.9,
method,1918-1931,8887,"Соборова, А.",СобороваА,Игрушки и забавы,Кгртинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,100000.0,0.9,
coloring,1918-1931,8888,"Соборова, А.",СобороваА,Как ездят,Картинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,100000.0,0.9,
coloring,1918-1931,8889,"Соборова, А.",СобороваА,Лес и поле,Картинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,100000.0,0.9,
nonfic,1918-1931,8890,"Советов, С. А.",СоветовСА,Ррки и оззра Ленинградской области,,,,Л.; М.,Работник просвещения,1930.0,Школьно-краеведч. библиотека по отдельным районам СССР. Ленинградская область,69.0,7000.0,0.25,
method,1918-1931,8891,NOAUTHOR,,СОВЕТСКИЕ РЕБЯТА,Сборник № 1,,,М.; Л.,Гиз,1926.0,,80.0,7000.0,1.2,
method,1918-1931,8892,NOAUTHOR,,СОВЕТСКИЕ РЕБЯТА,Сборник № 1,,,М.; Л.,Гиз,1926.0,,48.0,7000.0,1.0,
method,1918-1931,8893,NOAUTHOR,,СОВЕТСКИЕ РЕБЯТА,Сборник № 1,N° 3. Рис. М. Цехановского,,М.; Л.,Гиз,1926.0,,50.0,10000.0,1.0,
method,1918-1931,8894,NOAUTHOR,,СОВЕТСКИЕ РЕБЯТА,Сборник № 1,N° 4. Рис. М. Цехановского,,М.; Л.,Гиз,1928.0,,36.0,4000.0,1.0,
coloring,1918-1931,8895,Соколов-Аси,Соколов-Аси,Петрушка,Картинки с текстом,,,М.,Г. Ф. Мириманов,1927.0,,12.0,20000.0,0.2,
nonfic,1918-1931,8897,"Соколов, В.",СоколовВ,Экскурсия детей в заповедник Украины Асканию Нова,,,,М.,Г. Ф. Мириманов,1927.0,Библиотека школьника,39.0,10000.0,0.4,
method,1918-1931,8898,"Соколов, И. А.",СоколовИА,От пшеничного зерна до калача,,,,М.; Л.,Гиз,1928.0,В помощь школьнику,56.0,6000.0,0.25,
nonfic,1918-1931,8899,"Соколов, И. А.",СоколовИА,От пшеничного зерна до калача,,Изд. 2-е,,М.; Л.,Гиз,1930.0,Краевед. библиотека Школьника I ст. Н.-Волжск. края,56.0,3000.0,0.25,
method,1918-1931,8911,"Соколов, С.; Уваров, П.; Чернов, А.",ЧерновА,Настоящее и прэшлое земли,,,,М.; Л.,Гиз,1926.0,В помощь школьнику,141.0,35000.0,0.4,
nonfic,1918-1931,8912,"Соколова, Е. Н.",СоколоваЕН,"Чашка чая, кофе и какао",,,,М.; Л.,Огиз—Молодая гвардия,1927.0,Библиотека юного пионера «Наука и техника»,72.0,7000.0,0.35,
fic,1918-1931,8913,"Соколова, Н.",СоколоваНИ,Мы в колонии,,Рис. Н. Синезубова.,,М.; Л.,Гиз,1926.0,Библиотечка дошкольников,77.0,10000.0,0.5,
folk,1918-1931,8916,NOAUTHOR,,"СОЛНЦЕ, МЕСЯЦ и ВОРОН ВОРОНОВИ",,Ч. Сказка.,,М.,И. Д. Сытин,1918.0,,19.0,10000.0,,
nonfic,1918-1931,8947,"Соловьев, Г.",СоловьевГА,Хлеб и машины,,Рис. Ф. Бобкова.,,М.,Крестьянская газета,1930.0,Библиотека «Дружные ребята»,12.0,10000.0,0.1,
method,1918-1931,8973,"Соломин, Е.",СоломинЕ,Мастерская школьника,Ручной труд в элементарных школах,,,Л.,Гиз,1925.0,Книга юного труженика,318.0,10000.0,1.8,
nonfic,1918-1931,8974,"Соломин, Е.",СоломинЕ,Моя лаборатория,Первоначальное знакомство с физикой на легких опытах и научных развлечениях,Изд. 2-е,,М.; П.,Гиз,1923.0,,140.0,7000.0,1.0,
method,1918-1931,8975,"Соломин, Е.",СоломинЕ,Моя мастерская,"Руководство по ручному труду  . Работы из дерева, папки и проволоки",,,М.; П.,Гиз,1923.0,,104.0,7000.0,,
method,1918-1931,8976,"Соломин, Е.",СоломинЕ,Работы из дерева,,,,М.; Л.,Гиз,1926.0,Мастерская деревенского подростка,68.0,7000.0,0.6,
coloring,1918-1931,8978,"Соминская, Е.",СоминскаяЕ,Раскраска № 5,,,,Л.; М.,Радуга,1929.0,,12.0,50000.0,0.1,
nonfic,1918-1931,8979,"Сомова, М. А.",СомоваМА,Великий партизан,Джузеппе Гарибальди,Рис. С. Бигос.,,М.,Крестьянская газета,1929.0,Библиотека «Дружные ребята»,45.0,30000.0,0.15,
folk,1918-1931,8981,NOAUTHOR,,СОРОКА-ВОРОВКА КАШУ ВАРИЛА,,Изд. 3-е,,П.,А. Ф. Девриен,1918.0,,15.0,20000.0,,
method,1918-1931,8982,"Сорокин, А.",СорокинА,Пионеру о кооперации,,,,М.; Л.,Огиз—Молодая гвардия,1926.0,Беседы у костра,47.0,10000.0,0.15,
nonfic,1918-1931,8983,"Сорокин, А.",СорокинА,Что такое Авиахим,,,,М.; Л.,Огиз—Молодая гвардия,1926.0,Беседы у костра,48.0,10000.0,0.16,
method,1918-1931,8984,"Сорокин, В.",СорокинВВ,Великий Октябрь,Беседа с пионерами,,,Л.,Прибой,1925.0,,35.0,15000.0,0.1,
method,1918-1931,8985,"Сорокин, В.",СорокинВВ,Законы и обычаи юных пионеров,"Что должен всегда знать, помнить и делать каждый юный пионер",,,Л.,Прибой,1924.0,,30.0,25000.0,0.8,
method,1918-1931,8986,"Сорокин, В.",СорокинВВ,Законы и обычаи юных пионеров,"Что должен всегда знать, помнить и делать каждый юный пионер",Изд. 5-е,,Л.,Прибой,1925.0,,28.0,100000.0,0.8,
method,1918-1931,8986а,"Сорокин, В.",СорокинВВ,Законы и обычаи юных пионеров,"Что должен всегда знать, помнить и делать каждый юный пионер",Изд. 5-е,,Чита,изд. Губбюро юн. пионеров им. Ленина при Губкоме РКСМ,1925.0,,32.0,3000.0,0.8,
method,1918-1931,8987,"Сорокин, В.",СорокинВВ,О Парижской коммуне 1871 г,Беседы с пионерами,,,М.,Гиз,1925.0,,26.0,15030.0,0.15,
method,1918-1931,8989,"Сорокин, В.",СорокинВВ,Приключение пионеров звена КИМ,,,,Л.,Прибой,1925.0,Сектор «Юный пролетарий»,104.0,10000.0,0.55,
nonfic,1918-1931,8990,"Сохатый, Б.",СохатыйБ,Питомники зверей,Юные звероводы,,,М.,Огиз—Молодая гвардия,1930.0,Библиотека юного натуралиста,64.0,10000.0,0.25,
method,1918-1931,8997,NOAUTHOR,,СПУТНИК ДЕЛЕГАТА ПЕРВОГО КРАЕВОГО СИБИРСКОГО СЛЕТА ЮЬЫХ .ПИОНЕРОВ. (7—11 августа 1929 г.),,,,Новосибирск,Акад. пед. наук СССР,1929.0,Детская коммунистическая организация юных пионеров им. Ленина. Сибирское край-бюро. Штаб слета,34.0,3000.0,,
method,1918-1931,8998,NOAUTHOR,,СПУТНИК ДЕЛЕГАТА СЛЕТА,,,,Архангельск,Акад. пед. наук СССР,1929.0,Детская коммунистическая организация юных пионеров им. Ленина. Северное край-бюро. Штаб слета,34.0,1000.0,,
method,1918-1931,8998а,NOAUTHOR,,СПУТНИК ДЕТКОРА И ОРГАНИЗАТОРА ГАЗЕТЫ «БУДЬ ГОТОВ/,,,,Самара,газ. Будь готов,1930.0,,8.0,10000.0,,
